total.pckts,tcp.pct,udp.pct,http.pct,other.pct,ip.src.unique,ip.dest.unique,eth.src.unique,eth.dest.unique,pkt.length.mean,pkt.length.std,pkt.length.var,pkt.length.min,pkt.length.max,pkt.length.pquartil,pkt.length.med,pkt.length.tquartil,pkt.delta.mean,pkt.delta.std,pkt.delta.var,pkt.delta.min,pkt.delta.max,pkt.delta.pquartil,pkt.delta.med,pkt.delta.tquartil,ttl.mean,ttl.std,ttl.var,ttl.min,ttl.max,ttl.pquartil,ttl.med,ttl.tquartil,tcp.flag.urg.count,tcp.flag.ack.count,tcp.flag.push.count,tcp.flag.reset.count,tcp.flag.syn.count,tcp.flag.fyn.count,dest.port.entropy,src.port.entropy,tcp.seq.entropy,http.statusok,http.statusnotok,http.get.pct,http.post.pct,http.othermethods.pct,http.useragent.unique,http.url.unique,http.avg.url.len,apache.total.access.logs,apache.unique.ips,apache.get.count,apache.nonget.count,apache.unique.urls,apache.avg.url.length,apache.status.200.count,apache.status.non200.count,apache.avg.request.size,apache.unique.user.agents,firewall.total.logs,firewall.unique.src.ips,firewall.unique.dest.ips,firewall.unique.src.ports,firewall.unique.dest.ports,firewall.unique.prot,firewall.avg.pkt.length,firewall.avg.ttl,firewall.avg.win.size,firewall.count.seq,firewall.count_ACK,firewall.unique.marks,firewall.unique.in.interface,firewall.unique.mac,firewall.tos,firewall.precedence,label
113241,70.11418125943784,0.0,0.1474730883690536,29.73834565219311,29,29,29,29,325.97587446242966,416.1962992419911,173219.359502729,56.0,1010.0,58.0,102.0,1010.0,8.81661024717196e-06,0.0001145969646548,1.313246430810724e-08,-0.000121227,0.010906527,3.9e-08,4.7e-08,1.9126e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,27276,167,25993,52908,172,0.3422956779738523,0.5677998523585764,0.2901533354185865,0.0741780803772485,99.92582191962276,0.073295007991805,0.0,99.9267049920082,2,2,19.0,84.0,21.0,84.0,0.0,1.0,1.0,84.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
112763,71.63874675203746,0.0,0.1365696194673785,28.22468362849516,31,31,31,31,321.27002651578977,414.1134567963119,171489.95509979088,56.0,1010.0,58.0,102.0,1010.0,8.770833464877664e-06,0.000114043933045,1.3006018664376665e-08,-0.000147717,0.010572105,3.9e-08,4.7e-08,1.9423e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,27648,154,26568,53753,160,0.3460927101690088,0.5778014786891473,0.2930243179673216,0.0682848097336892,99.93171519026632,0.0682848097336892,0.0,99.93171519026632,2,2,19.0,78.0,22.0,78.0,0.0,1.0,1.0,78.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
122925,72.56538539760015,0.0,0.1334146837502542,27.301199918649584,29,29,28,28,318.61199918649584,412.8449723910584,170440.9712285738,42.0,1010.0,58.0,102.0,1010.0,8.074960691478544e-06,9.413424321492348e-05,8.861255745646368e-09,-0.000109276,0.009508043,3.9e-08,4.4e-08,1.9187e-05,63.99895871466341,0.258150575051856,0.0666417193996039,0.0,64.0,64.0,64.0,64.0,0,30594,164,29094,59619,171,0.3484924950508668,0.5819003068370301,0.2934714279285999,0.0667073418751271,99.93329265812488,0.0667073418751271,0.0,99.93329265812488,2,2,19.0,80.0,22.0,80.0,0.0,1.0,1.0,80.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
109426,71.17047136877889,0.0,0.1498729735163489,28.67965565770475,28,28,28,28,321.93672436166906,414.35015055403176,171686.0472641488,56.0,1010.0,58.0,102.0,1010.0,9.095901504212892e-06,0.0001261532271337,1.591463671626808e-08,-0.00012872,0.015425795,3.9e-08,4.9e-08,1.9503e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,26673,164,25670,51733,162,0.3449269045544221,0.5754145910347077,0.2930604867983092,0.0749364867581744,99.92506351324182,0.0749364867581744,0.0,99.92506351324182,2,2,19.0,81.0,21.0,81.0,0.0,1.0,1.0,81.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
101521,72.32789275125343,0.0,0.147752681711173,27.52435456703539,31,31,31,31,321.342736970676,414.1404618937541,171512.322177572,56.0,1010.0,58.0,102.0,1010.0,9.776523064193612e-06,0.0001745976012218,3.048432235244094e-08,-0.000135314,0.039419683,3.9e-08,4.9e-08,2.0102e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,25626,150,23218,49755,159,0.3537948392467324,0.5781894105380838,0.2899919916372099,0.0738763408555865,99.92612365914442,0.0738763408555865,0.0,99.92612365914442,2,2,19.0,82.0,25.0,82.0,0.0,1.0,1.0,82.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
116106,69.55971267634747,0.0,0.1291922898041445,30.31109503384837,27,27,27,27,328.88937694865035,417.6042238475976,174393.2877753544,56.0,1010.0,58.0,102.0,1010.0,8.545753699205898e-06,0.0001064080344857,1.132266980311614e-08,-0.000130601,0.010310372,3.9e-08,4.8e-08,1.8792e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,27653,150,26482,53843,152,0.3395819816417147,0.5642702654173362,0.2876190439218687,0.0645961449020722,99.93540385509792,0.0645961449020722,0.0,99.93540385509792,2,2,19.0,73.0,20.0,73.0,0.0,1.0,1.0,73.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
110803,69.74179399474744,0.0,0.1317653854137523,30.126440619838814,28,28,28,28,328.5848397606563,417.4947188486892,174301.84026654603,56.0,1010.0,58.0,102.0,1010.0,8.940831701307726e-06,0.0001182857499321,1.399151863702182e-08,-0.000111344,0.013533313,3.9e-08,4.8e-08,1.9421e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,26524,146,25269,51581,148,0.3410416945672178,0.5654242248022979,0.287849845883778,0.0658826927068761,99.93411730729312,0.0658826927068761,0.0,99.93411730729312,2,2,19.0,72.0,20.0,72.0,0.0,1.0,1.0,72.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
117295,72.25798201116842,0.0,0.1329979965045398,27.60901999232704,27,27,27,27,320.3871435270046,413.7755370945636,171210.19509789452,56.0,1010.0,58.0,102.0,1010.0,8.480547448740357e-06,0.0001296776282382,1.68162872654989e-08,-0.000129466,0.01860785,3.9e-08,4.6e-08,1.96165e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,29104,156,27658,56638,160,0.3481071406563975,0.5801773907018224,0.2928781789178323,0.0664989982522699,99.93350100174771,0.0664989982522699,0.0,99.93350100174771,2,2,19.0,78.0,21.0,78.0,0.0,1.0,1.0,78.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
110278,71.59814287527884,0.0,0.1323926803170169,28.26946444440414,26,26,25,25,320.3754329966086,413.602009818874,171066.6225262119,42.0,1010.0,58.0,102.0,1010.0,8.872480395001723e-06,0.0001163015080486,1.3526040774386982e-08,-0.000138785,0.011537818,3.9e-08,4.8e-08,1.955975e-05,63.99883929704927,0.2725514909601336,0.0742843152245917,0.0,64.0,64.0,64.0,64.0,0,27023,146,25975,52555,146,0.3458923411922127,0.5777258186685504,0.2924131850344579,0.0661963401585084,99.93380365984147,0.0661963401585084,0.0,99.93380365984147,2,2,19.0,75.0,18.0,75.0,0.0,1.0,1.0,75.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
105410,71.4495778389147,0.0,0.1100464851532112,28.440375675932074,26,26,26,26,321.1875154159947,414.0354792702767,171425.37809456768,56.0,1010.0,58.0,102.0,1010.0,9.36650262783417e-06,0.0001627852082904,2.649902403817704e-08,-0.000115655,0.024034838,3.9e-08,4.7e-08,1.965975e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,25655,116,24890,50076,123,0.3451428890970919,0.5778859798186835,0.2912511923116305,0.0550232425766056,99.9449767574234,0.0550232425766056,0.0,99.9449767574234,2,2,19.0,57.0,19.0,57.0,0.0,1.0,1.0,57.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
110177,72.7992230683355,0.0,0.1506666545649273,27.050110277099577,28,28,28,28,317.049638309266,412.0793293415289,169809.37367056424,56.0,1010.0,58.0,102.0,1010.0,9.04121688737214e-06,0.0001056057171249,1.1152567489483964e-08,-0.000119394,0.008281625,3.9e-08,4.9e-08,1.9995e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,27447,166,26379,53338,169,0.3489909908953899,0.5857824973050522,0.2963137947709158,0.0753333272824636,99.92466667271754,0.0753333272824636,0.0,99.92466667271754,2,2,19.0,84.0,22.0,84.0,0.0,1.0,1.0,84.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111028,71.18114349533451,0.0,0.1810354144900385,28.637821090175454,29,29,29,29,322.1033793277372,414.4281334704633,171750.67781181217,56.0,1010.0,58.0,102.0,1010.0,8.979884893900639e-06,0.0001087901852123,1.1835304398536078e-08,-0.00013136,0.014826124,3.9e-08,5e-08,1.8729e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,27173,201,25990,52456,203,0.3447684866188824,0.5753415930201079,0.2764039445744572,0.090067370393054,99.90993262960694,0.0909680440969845,0.0,99.90903195590302,2,2,19.0,98.0,22.0,98.0,0.0,1.0,1.0,98.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
126303,72.36724385010649,0.0,0.1274712397963627,27.50528491009715,31,31,31,31,319.54979691693785,413.299915745932,170816.82035559445,56.0,1010.0,58.0,102.0,1010.0,7.841471659422183e-06,0.000100150966464,1.0030216083687913e-08,-0.000102017,0.012659675,3.9e-08,4.4e-08,1.8457e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,31335,161,29776,61145,165,0.3473518481998247,0.5804753786723178,0.2734350739040164,0.064131493313698,99.9358685066863,0.0633397464826647,0.0,99.93666025351736,2,2,19.0,80.0,23.0,80.0,0.0,1.0,1.0,80.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
105917,72.11495793876337,0.0,0.1095197182699661,27.775522342966664,29,29,29,29,318.5348338793584,412.7777370928976,170385.46023953325,56.0,1010.0,58.0,102.0,1010.0,9.33447198277897e-06,0.0001390346586123,1.9330636295448923e-08,-0.000129349,0.014691052,3.9e-08,4.9e-08,1.9515e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,26037,116,25278,50741,128,0.3471092572170768,0.5819303706763569,0.2929822671295118,0.054759859134983,99.94524014086502,0.054759859134983,0.0,99.94524014086502,2,2,19.0,62.0,23.0,62.0,0.0,1.0,1.0,62.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
107241,72.8872352924721,0.0,0.1184248561650861,26.99433985136282,26,26,26,26,316.18642123814584,411.7402221406226,169530.01052840924,56.0,1010.0,58.0,102.0,1010.0,9.26939961395362e-06,0.0001362935300244,1.8575926326518863e-08,-0.000142263,0.016331299,3.9e-08,5e-08,1.9755e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,26365,127,26259,51526,130,0.3464436165251556,0.5886121571962901,0.2969722157183874,0.0587461884913419,99.94125381150866,0.0596786676737441,0.0,99.94032133232623,2,2,19.0,63.0,20.0,63.0,0.0,1.0,1.0,63.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
104771,72.72241364499719,0.0,0.1613041776827557,27.116282177320063,26,26,26,26,316.79938150824177,411.9546242588122,169706.61244821915,56.0,1010.0,58.0,102.0,1010.0,9.540003359708316e-06,0.0001289297413664,1.662287820881795e-08,-0.000110062,0.013354536,3.9e-08,5e-08,2.00325e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,26112,169,25139,50558,171,0.3493938234787409,0.5856579556758802,0.2974185016560242,0.0811293201362972,99.9188706798637,0.0801748575464584,0.0,99.91982514245356,2,2,19.0,82.0,20.0,82.0,0.0,1.0,1.0,82.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
118705,72.49989469693779,0.0,0.141527315614338,27.35857798744788,30,30,29,29,319.12404700728695,413.0908117136783,170644.01872226564,42.0,1010.0,58.0,102.0,1010.0,8.3376479676509e-06,0.0001015416798972,1.0310712756357474e-08,-0.000114351,0.011920305,3.9e-08,4.7e-08,1.9611e-05,63.99892169664294,0.262699131094835,0.0690108334779813,0.0,64.0,64.0,64.0,64.0,0,29586,168,27966,57604,170,0.3487935445541642,0.5814616751596395,0.2931489428315848,0.070763657807169,99.92923634219282,0.070763657807169,0.0,99.92923634219282,2,2,19.0,85.0,22.0,85.0,0.0,1.0,1.0,85.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
104105,70.67095720666636,0.0,0.1748234955093415,29.154219297824312,31,31,31,31,324.1489265645262,415.4527676895659,172601.00218092045,56.0,1010.0,58.0,102.0,1010.0,9.596352797656212e-06,0.000119265951529,1.4224367194122477e-08,-0.00011283,0.011394187,3.9e-08,4.9e-08,1.9726e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,25303,182,24282,48737,191,0.34394191276224,0.5727478227913763,0.2949484948771346,0.0874117477546707,99.91258825224531,0.0874117477546707,0.0,99.91258825224531,2,2,19.0,92.0,25.0,92.0,0.0,1.0,1.0,92.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
107981,71.12640186699511,0.0,0.1592872820218371,28.714310850983043,30,30,29,29,322.6805271297728,414.7251550751708,171996.95425212444,42.0,1010.0,58.0,102.0,1010.0,9.204137848325167e-06,0.0001114044374043,1.2410948673388026e-08,-0.000123408,0.008712981,3.9e-08,4.8e-08,1.9665e-05,63.99288763763995,0.6746442176361969,0.4551448203899561,0.0,64.0,64.0,64.0,64.0,0,26290,172,25284,51010,178,0.3442475917743966,0.5758130623579222,0.294107652254237,0.0796436410109185,99.92035635898908,0.0796436410109185,0.0,99.92035635898908,2,2,19.0,87.0,23.0,87.0,0.0,1.0,1.0,87.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
114860,72.05380463172558,0.0,0.1271112658889082,27.81908410238551,28,28,28,28,320.93465087933134,414.0373406930234,171426.9194881507,56.0,1010.0,58.0,102.0,1010.0,8.636619266933658e-06,0.000113931612757,1.2980412385423253e-08,-0.000130865,0.013614366,3.9e-08,4.7e-08,1.94355e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,28272,146,27178,55145,151,0.3465048375127612,0.5804614545346577,0.2929746257803385,0.0635556329444541,99.93644436705554,0.0635556329444541,0.0,99.93644436705554,2,2,19.0,73.0,22.0,73.0,0.0,1.0,1.0,73.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
114400,72.8006993006993,0.0,0.1617132867132867,27.03758741258741,31,31,30,30,317.2531818181818,412.1919199718029,169902.17889004116,42.0,1010.0,58.0,102.0,1010.0,8.729584283216782e-06,0.0001004365237373,1.0087495300444612e-08,-0.000132744,0.008455014,3.9e-08,4.8e-08,1.952625e-05,63.99888111888112,0.2675962736202446,0.0716077656554408,0.0,64.0,64.0,64.0,64.0,0,28654,185,27258,55481,185,0.349875609045926,0.5841967735507898,0.2965155539784984,0.0804195804195804,99.91958041958044,0.0812937062937062,0.0,99.9187062937063,2,2,19.0,92.0,24.0,92.0,0.0,1.0,1.0,92.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
118283,72.71120955674104,0.0,0.1251236441415926,27.16366679911737,28,28,28,28,317.3004573776452,412.18970055306505,169900.34924202543,56.0,1010.0,58.0,102.0,1010.0,8.435516422478292e-06,0.0001234143587188,1.5231103937989462e-08,-0.000140534,0.013910999,3.9e-08,4.8e-08,1.92875e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,29457,148,28186,57367,158,0.349089250188453,0.5833300813187992,0.294027382041826,0.0625618220707963,99.9374381779292,0.0625618220707963,0.0,99.9374381779292,2,2,19.0,74.0,21.0,74.0,0.0,1.0,1.0,74.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
126832,72.37605651570581,0.0,0.1222089062697111,27.50173457802447,28,28,28,28,319.8112779109373,413.45121839989537,170941.90999635798,56.0,1010.0,58.0,102.0,1010.0,7.843547038602246e-06,0.0001125382004256,1.2664846555035276e-08,-0.000121689,0.017686094,3.9e-08,4.5e-08,1.8851e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,31557,155,29803,61523,154,0.3483765316587098,0.5795702892291169,0.2917417675704433,0.0614986754131449,99.93850132458688,0.0607102308565661,0.0,99.93928976914344,2,2,19.0,76.0,21.0,76.0,0.0,1.0,1.0,76.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
112088,72.70269788023695,0.0,0.1356077367782456,27.1616943829848,27,27,27,27,317.109610306188,412.098248527836,169824.96643971006,56.0,1010.0,58.0,102.0,1010.0,8.801414870458924e-06,0.0001410834038998,1.9904526855960423e-08,-0.000116745,0.02293994,3.9e-08,4.9e-08,1.967725e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,27934,152,26761,54242,159,0.3494362568316478,0.5841399072200135,0.2767419768486835,0.0678038683891228,99.93219613161088,0.0678038683891228,0.0,99.93219613161088,2,2,19.0,78.0,21.0,78.0,0.0,1.0,1.0,78.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111801,70.57092512589333,0.0,0.1314836182145061,29.297591255892165,28,28,27,27,323.4043523760968,414.984301117405,172211.97017390106,42.0,1010.0,58.0,102.0,1010.0,8.929461605889037e-06,0.0001380128041188,1.904753410074182e-08,-0.000115766,0.017942968,3.9e-08,4.7e-08,1.9157e-05,63.99885510863052,0.2706887368421017,0.0732723922531726,0.0,64.0,64.0,64.0,64.0,0,27003,147,26019,52420,151,0.3429015566726757,0.5710404770911024,0.2727911171310829,0.0652945859160472,99.93470541408396,0.0661890322984588,0.0,99.93381096770156,2,2,19.0,71.0,19.0,71.0,0.0,1.0,1.0,71.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
115253,69.45849565737984,0.0,0.118868923151675,30.42263541946848,30,30,30,30,330.1840819761742,418.2659644545662,174946.41702110844,56.0,1010.0,58.0,102.0,1010.0,8.656180550614734e-06,0.0001133271279225,1.2843037923177646e-08,-0.000150839,0.015601125,3.9e-08,4.8e-08,1.8637e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,27422,137,26202,53432,144,0.3396167017002957,0.5628516144739316,0.2683847801481734,0.0598682897625224,99.94013171023748,0.0590006333891525,0.0,99.94099936661084,2,2,19.0,71.0,22.0,71.0,0.0,1.0,1.0,71.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
117317,69.52104128131474,0.0,0.1278587076041835,30.35110001108109,27,27,27,27,328.8292574818654,417.5481797310888,174346.48239674565,56.0,1010.0,58.0,102.0,1010.0,8.486476998218501e-06,0.0001036771993858,1.074896167249217e-08,-0.000140732,0.010988487,3.9e-08,4.5e-08,1.8675e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,27983,150,26671,54410,159,0.3398342757958144,0.5634117356222347,0.2882636145228097,0.0639293538020917,99.9360706461979,0.0639293538020917,0.0,99.9360706461979,2,2,19.0,76.0,21.0,76.0,0.0,1.0,1.0,76.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
117823,71.8985257547338,0.0,0.1425867614981794,27.958887483768024,28,28,28,28,321.15471512353275,414.1107265770281,171487.69386615415,56.0,1010.0,58.0,102.0,1010.0,8.465274207922052e-06,0.0001118079380596,1.2501015013146534e-08,-0.000127721,0.013423891,3.9e-08,4.8e-08,1.9215e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,29096,168,27721,56469,170,0.3470419402014439,0.5783505070586857,0.3193945432329227,0.0712933807490897,99.9287066192509,0.0712933807490897,0.0,99.9287066192509,2,2,19.0,83.0,22.0,83.0,0.0,1.0,1.0,83.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
118276,72.7019851871893,0.0,0.1530318915079982,27.14498292130272,30,30,30,30,317.5041935811154,412.2964265877706,169988.34337704492,56.0,1010.0,58.0,102.0,1010.0,8.444054939294532e-06,0.0001192730269968,1.4226054968992272e-08,-0.000146721,0.016002219,3.9e-08,4.7e-08,1.9327e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,29545,181,28150,57286,181,0.3493202109538238,0.5832718506322871,0.296006614036498,0.076093205722209,99.9239067942778,0.0769386857857891,0.0,99.9230613142142,2,2,19.0,90.0,23.0,90.0,0.0,1.0,1.0,90.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
136674,67.9302574008224,0.0,0.142675271083015,31.927067328094587,31,31,31,31,335.82893600831176,420.60560512932807,176909.07506620823,56.0,1010.0,58.0,102.0,1010.0,7.30155058021277e-06,7.957707734485151e-05,6.332511238748481e-09,-0.000119517,0.013035592,3.9e-08,4.1e-08,1.7615749999999998e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,32287,195,29645,62589,200,0.3368351558718631,0.5491392595557816,0.2642080501291912,0.0717034695699255,99.92829653043007,0.0709718015130895,0.0,99.92902819848692,2,2,19.0,96.0,24.0,96.0,0.0,1.0,1.0,96.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111994,72.57620943979141,0.0,0.1553654660071075,27.26842509420148,31,31,30,30,317.5146882868725,412.2782257911301,169973.33546148206,42.0,1010.0,58.0,102.0,1010.0,8.902152874261122e-06,0.0001144856742562,1.3106969609913046e-08,-0.000126475,0.015067269,3.9e-08,4.8e-08,1.97045e-05,63.998857081629374,0.2704553985098004,0.0731461225830949,0.0,64.0,64.0,64.0,64.0,0,27942,174,26646,54062,185,0.3495886020538122,0.5829515860017443,0.2782147738753932,0.0776827330035537,99.92231726699644,0.0776827330035537,0.0,99.92231726699644,2,2,19.0,89.0,23.0,89.0,0.0,1.0,1.0,89.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
119236,71.8633634137341,0.0,0.1517997920091247,27.98483679425677,30,30,30,30,321.29653795833474,414.1615364341643,171529.77826150763,56.0,1010.0,58.0,102.0,1010.0,8.354128618873495e-06,0.0001107068847735,1.2256014336257586e-08,-0.000117122,0.012401286,3.9e-08,4.3e-08,1.9266500000000003e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,29482,181,27978,57150,182,0.3471328701157049,0.5771297594550814,0.2942457413598036,0.0754805595625482,99.92451944043744,0.0763192324465765,0.0,99.92368076755342,2,2,19.0,89.0,22.0,89.0,0.0,1.0,1.0,89.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
162627,71.42171964065007,0.0,0.1002293592084955,28.47805100014143,29,29,29,29,326.6616859439085,416.6370691209898,173586.4473657284,56.0,1010.0,58.0,102.0,1010.0,6.084471250161413e-06,6.107251785973255e-05,3.729852437727352e-09,-0.000111832,0.011196172,3.9e-08,4e-08,1.78905e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,40716,163,35877,79761,169,0.3491716682718361,0.565535554445473,0.2631546668163567,0.0504221316263597,99.94957786837364,0.0498072275821358,0.0,99.95019277241786,2,2,19.0,82.0,23.0,82.0,0.0,1.0,1.0,82.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
114383,72.66114719844732,0.0,0.1293898568843272,27.20946294466835,29,29,29,29,317.86048626107026,412.5297159823931,170180.7665685139,54.0,1010.0,58.0,102.0,1010.0,8.66579545037287e-06,0.0001080926601023,1.1684023168000273e-08,-0.00013204,0.009565291,3.9e-08,4.7e-08,1.94545e-05,64.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0,28463,148,27325,55323,156,0.3494494949045214,0.5828541237860141,0.2613064596218341,0.0646949284421636,99.93530507155783,0.0646949284421636,0.0,99.93530507155783,2,2,19.0,74.0,22.0,74.0,0.0,1.0,1.0,74.0,0.0,924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
